ClienteID,NombreCliente,Edad,Ciudad,ProductoID,NombreProducto,CategoríaProducto,FechaCompra,Cantidad,PrecioUnitario
C20758,Judith Carmen Carrasco Figueroa,63,Vieja Micronesia,P223,Ranitidina,Antiácido,18/07/2024,1,16.16
C20759,Juan Hinojosa,64,Vieja Reino Unido de Gran Bretaña e Irlanda del Norte,P324,Vitamina C,Suplemento,11/03/2025,3,130.55
C20760,Emilia Lomeli Noriega,52,San Espartaco los altos,P454,Lansoprazol,Antiácido,28/05/2025,2,97.99
C20761,Javier Canales Tapia,85,San Jonás los bajos,P048,Ibuprofeno,Analgésico,16/07/2024,1,168.66
C20762,Luis Manuel Espinoza,83,Vieja Swazilandia,P030,Metformina,Antidiabético,13/03/2025,1,168.85
C20763,Helena Arellano Pantoja,60,Nueva Nigeria,P431,Loratadina,Antihistamínico,05/01/2025,4,168.39
C20764,Ing. Patricio Vaca,23,San Paola de la Montaña,P308,Amoxicilina,Antibiótico,20/01/2025,3,150.18
C20765,Dr. Victoria Posada,30,Vieja China,P450,Magnesio,Suplemento,23/01/2025,5,136.94
C20766,Dr. Mitzy Valenzuela,19,San María los altos,P163,Amoxicilina,Antibiótico,02/03/2025,3,110.87
C20767,Vanesa Cano,25,San Dolores de la Montaña,P023,Ibuprofeno,Analgésico,23/04/2025,3,82.95
C20768,Antonio Tapia,87,San Julio los altos,P061,Calcio,Suplemento,02/06/2025,1,13.94
C20769,René Barbara Carmona,36,Vieja Polonia,P486,Amoxicilina,Antibiótico,17/02/2025,1,98.53
C20770,Manuel Sisneros Varela,51,Nueva Chipre,P136,Cefalexina,Antibiótico,20/06/2024,5,136.46
C20771,Dr. Andrés Abreu,26,San Araceli los altos,P069,Desloratadina,Antihistamínico,07/05/2025,2,140.21
C20772,Homero Mondragón Alvarado,36,San Adalberto los bajos,P272,Lansoprazol,Antiácido,06/05/2025,1,122.29
C20773,Elisa Olvera,70,Nueva Barbados,P134,Pioglitazona,Antidiabético,19/10/2024,2,107.13
C20774,Asunción Arevalo,32,Vieja Paraguay,P281,Cetirizina,Antihistamínico,03/02/2025,5,139.06
C20775,José Manuél Rosales Maestas,19,San Luis Miguel los altos,P414,Glibenclamida,Antidiabético,23/04/2025,2,160.79
C20776,Cristobal Ceja Arreola,20,Vieja Luxemburgo,P168,Amoxicilina,Antibiótico,12/05/2025,1,117.43
C20777,Victoria Abril Avilés,36,San Camila de la Montaña,P299,Diclofenaco,Analgésico,13/02/2025,4,174.56
C20778,Francisca Bruno Ruiz Aguayo,84,Vieja Papua Nueva Guinea,P374,Cefalexina,Antibiótico,19/08/2024,3,15.82
C20779,Delia Julio Ávalos Rincón,61,Nueva Micronesia,P371,Lansoprazol,Antiácido,26/08/2024,5,50.75
C20780,Roberto Moreno Parra,86,Nueva Letonia,P456,Azitromicina,Antibiótico,03/12/2024,4,99.12
C20781,Bruno Luz Jaimes Rosas,22,San Juan los bajos,P317,Ranitidina,Antiácido,07/02/2025,3,118.13
C20782,Alberto Feliciano,54,San Jaime los bajos,P037,Fexofenadina,Antihistamínico,16/01/2025,5,161.67
C20783,Mtro. Nelly Montez,35,Vieja Costa Rica,P240,Diclofenaco,Analgésico,01/04/2025,2,150.29
C20784,Aurelio Georgina Cepeda,75,San Delia los bajos,P417,Ranitidina,Antiácido,14/04/2025,5,20.43
C20785,Ramón Anabel Almonte,44,Vieja India,P086,Glibenclamida,Antidiabético,30/06/2024,4,141.12
C20786,Esparta Nieto Rocha,18,Nueva India,P294,Calcio,Suplemento,15/07/2024,2,147.09
C20787,Jacobo Vanegas,34,San Lucía los altos,P290,Vitamina D,Suplemento,15/04/2025,2,94.92
C20788,Indira Manzanares Caballero,79,Nueva Jamaica,P134,Vitamina D,Suplemento,30/06/2024,5,75.08
C20789,Lic. Sessa de Jesús,67,San Judith los bajos,P287,Glibenclamida,Antidiabético,10/02/2025,5,125.79
C20790,Carla Miranda Ocasio,44,San Rebeca de la Montaña,P158,Diclofenaco,Analgésico,09/10/2024,2,32.59
C20791,Alberto Prado Rojo,82,Nueva Yemen,P257,Amoxicilina,Antibiótico,06/01/2025,1,166.17
C20792,Dr. Reina Castillo,40,Vieja Mozambique,P443,Desloratadina,Antihistamínico,11/08/2024,3,11.38
C20793,Gabriel Chavarría,72,Nueva Ucrania,P096,Amoxicilina,Antibiótico,26/04/2025,1,70.84
C20794,Estefanía Frías,54,Vieja Palau,P447,Sitagliptina,Antidiabético,28/02/2025,2,83.58
C20795,Espartaco Trinidad Prieto,60,Nueva Bélgica,P474,Azitromicina,Antibiótico,21/05/2025,3,104.36
C20796,Ing. Aurelio Saucedo,56,Vieja Bosnia y Herzegovina,P493,Metformina,Antidiabético,26/06/2024,3,121.28
C20797,Mtro. Arcelia Jaramillo,68,Nueva Namibia,P273,Paracetamol,Analgésico,30/04/2025,4,99.96
C20798,Elena Narváez Villagómez,67,San Elias de la Montaña,P022,Loratadina,Antihistamínico,06/12/2024,1,163.74
C20799,Carlos Gálvez Anaya,67,San Gonzalo de la Montaña,P026,Naproxeno,Analgésico,13/07/2024,3,169.19
C20800,José Manuél Sánchez,71,San José Carlos los altos,P457,Fexofenadina,Antihistamínico,02/03/2025,2,153.68
C20801,Mateo Solís Quintanilla,49,Vieja Grecia,P328,Vitamina D,Suplemento,19/08/2024,5,106.35
C20802,Rocío Vicente Almanza,45,San Diego de la Montaña,P091,Metformina,Antidiabético,24/05/2025,1,78.17
C20803,Estefanía Rodríguez,23,San Indira los bajos,P171,Cefalexina,Antibiótico,03/09/2024,4,18.65
C20804,Guillermina Maestas Guevara,44,San Francisco Javier los altos,P404,Cefalexina,Antibiótico,27/09/2024,5,52.28
C20805,Omar Sarabia,50,San Blanca los bajos,P303,Sitagliptina,Antidiabético,06/12/2024,3,92.08
C20806,Andrés Feliciano,25,San Eloisa los altos,P273,Lansoprazol,Antiácido,24/06/2024,3,51.24
C20807,Berta Fidel de la Torre,34,San Jerónimo los bajos,P413,Calcio,Suplemento,11/07/2024,3,157.25
C20808,José Manuél Nayeli Ozuna,87,Vieja Francia,P499,Diclofenaco,Analgésico,01/11/2024,4,17.86
C20809,Mtro. Delia Llamas,82,San Arcelia de la Montaña,P300,Omeprazol,Antiácido,15/11/2024,3,175.96
C20810,Ing. Pilar Gallegos,58,Nueva Tailandia,P404,Loratadina,Antihistamínico,16/05/2025,2,135.51
C20811,Germán Hernández,20,San Gabriela los bajos,P374,Desloratadina,Antihistamínico,03/07/2024,3,146.7
C20812,Octavio León,20,Nueva Andorra,P175,Desloratadina,Antihistamínico,20/11/2024,3,52.59
C20813,Homero Celia Rosales Duarte,19,San Felix los altos,P349,Azitromicina,Antibiótico,24/12/2024,1,40.04
C20814,Ing. Mauricio Madera,68,Vieja Palau,P333,Cefalexina,Antibiótico,31/01/2025,5,117.89
C20815,Eloy Griego,52,San Eugenio de la Montaña,P204,Amoxicilina,Antibiótico,22/08/2024,2,63.42
C20816,Ing. Silvano Garay,80,San Ernesto de la Montaña,P197,Magnesio,Suplemento,10/01/2025,5,66.37
C20817,Sr(a). Luis Esparza,60,San Reynaldo los altos,P332,Cetirizina,Antihistamínico,11/07/2024,4,110.87
C20818,Carlota Víctor Salas,29,San Anel los bajos,P425,Diclofenaco,Analgésico,28/03/2025,3,87.7
C20819,Gerónimo Zeferino Abreu,89,San Esperanza de la Montaña,P236,Naproxeno,Analgésico,29/05/2025,4,11.94
C20820,Ing. Carmen Cisneros,19,San Alfredo los altos,P391,Naproxeno,Analgésico,20/10/2024,5,20.93
C20821,Mercedes Elvira Sosa de la O,61,San Yuridia de la Montaña,P308,Ranitidina,Antiácido,16/12/2024,3,116.19
C20822,José Carlos Porfirio Rodríguez Zayas,27,Nueva Albania,P330,Cetirizina,Antihistamínico,02/05/2025,3,190.4
C20823,Socorro Villegas,74,San Alta  Gracia los altos,P337,Lansoprazol,Antiácido,12/04/2025,3,107.71
C20824,José Eduardo Itzel Madrid,74,San María Cristina los altos,P120,Desloratadina,Antihistamínico,24/11/2024,4,103.02
C20825,Marco Antonio Aurelio Lugo Manzanares,31,San Mercedes de la Montaña,P260,Ibuprofeno,Analgésico,22/03/2025,5,24.49
C20826,Gerónimo Griego,59,Vieja Mónaco,P225,Desloratadina,Antihistamínico,22/02/2025,2,168.94
C20827,Débora Delia Benavídez Castro,27,Nueva Chile,P344,Metformina,Antidiabético,25/06/2024,3,44.34
C20828,Lic. Maximiliano Mendoza,50,San Rodrigo de la Montaña,P496,Pioglitazona,Antidiabético,17/07/2024,1,65.3
C20829,Zoé Gaytán,33,Vieja India,P394,Desloratadina,Antihistamínico,12/09/2024,3,47.19
C20830,Mtro. Alfredo Tórrez,22,Vieja Federación de Rusia,P386,Glibenclamida,Antidiabético,26/06/2024,3,13.33
C20831,Lic. Hermelinda Elizondo,45,San Gonzalo de la Montaña,P481,Paracetamol,Analgésico,11/02/2025,4,82.26
C20832,Federico Gómez,46,San Uriel de la Montaña,P207,Amoxicilina,Antibiótico,18/10/2024,3,51.8
C20833,Lic. Elvia Montes,58,Vieja República Unida de Tanzanía,P315,Pantoprazol,Antiácido,11/02/2025,5,63.27
C20834,José Manuél Pizarro Carvajal,66,San Isabela los bajos,P354,Paracetamol,Analgésico,17/03/2025,4,137.12
C20835,Noemí Cavazos Rodríguez,55,San Gabriela los altos,P409,Magnesio,Suplemento,02/02/2025,3,120.59
C20836,Gilberto Henríquez,57,Vieja Etiopía,P228,Vitamina D,Suplemento,07/11/2024,5,184.52
C20837,Estefanía Clemente Orta Cuellar,69,San Celia los altos,P268,Glibenclamida,Antidiabético,08/11/2024,4,71.44
C20838,Porfirio Vega,71,Nueva Jamaica,P334,Desloratadina,Antihistamínico,23/12/2024,1,154
C20839,Dr. María Eugenia Gamez,68,Vieja Nigeria,P235,Pantoprazol,Antiácido,27/06/2024,5,162.99
C20840,Indira Miriam Jimínez,42,San Amanda los altos,P005,Omeprazol,Antiácido,04/11/2024,3,129.32
C20841,Teresa Rivas,75,Nueva Bhután,P048,Paracetamol,Analgésico,18/05/2025,2,163.44
C20842,Alma Antonio Dueñas Alvarado,67,Vieja República Popular Democrática de Corea,P351,Magnesio,Suplemento,29/03/2025,3,64.52
C20843,María Canales Estrada,50,Vieja Tonga,P351,Paracetamol,Analgésico,18/01/2025,5,170.99
C20844,Lic. Nelly Apodaca,28,San Teresa los bajos,P202,Glibenclamida,Antidiabético,06/07/2024,2,18.29
C20845,Trinidad Tapia Valadez,22,San Arcelia los altos,P314,Omeprazol,Antiácido,13/07/2024,3,93.29
C20846,Diana Montaño,41,Nueva Senegal,P275,Naproxeno,Analgésico,04/07/2024,2,82.37
C20847,Bianca Casárez Díaz,66,San Pascual de la Montaña,P424,Vitamina D,Suplemento,16/05/2025,2,70.56
C20848,Emilio Cristal Guajardo Ybarra,77,San Ruby los bajos,P039,Vitamina C,Suplemento,15/02/2025,3,97.71
C20849,Marisol Esparza,48,Nueva Zimbabwe,P170,Pioglitazona,Antidiabético,01/05/2025,3,99.53
C20850,Alfredo Aurora López,54,San Guadalupe los altos,P303,Omeprazol,Antiácido,03/02/2025,3,135.62
C20851,Emilio Tejeda,49,San Serafín los bajos,P154,Desloratadina,Antihistamínico,09/09/2024,2,164.97
C20852,Rodolfo Verduzco,44,San Blanca los bajos,P431,Metformina,Antidiabético,01/01/2025,1,90.61
C20853,David Mora Valverde,20,San Socorro los altos,P368,Glibenclamida,Antidiabético,11/01/2025,2,199.09
C20854,Hugo Arguello,58,San Cristian de la Montaña,P043,Desloratadina,Antihistamínico,17/05/2025,1,61.91
C20855,Mariana Gutiérrez,43,Nueva Pakistán,P155,Loratadina,Antihistamínico,27/03/2025,1,97.44
C20856,Camila Ana López Páez,87,San Natalia de la Montaña,P301,Desloratadina,Antihistamínico,06/05/2025,3,14.46
C20857,Fernando Heredia Ríos,29,San Alonso los bajos,P467,Ibuprofeno,Analgésico,08/05/2025,3,15.36
C20858,Luz Holguín Avilés,67,Vieja Guyana,P422,Metformina,Antidiabético,12/08/2024,2,155.17
C20859,Indira Roque,44,San Soledad los altos,P025,Loratadina,Antihistamínico,02/03/2025,5,128.8
C20860,Lorena Luz Polanco,74,Vieja Georgia,P185,Calcio,Suplemento,05/09/2024,4,91.61
C20861,Ernesto Tamez,84,San Eduardo de la Montaña,P213,Cetirizina,Antihistamínico,20/04/2025,4,145.48
C20862,Salvador Murillo Cordero,49,Vieja Costa Rica,P067,Calcio,Suplemento,18/10/2024,2,177.75
C20863,Darío Eugenia Pedraza Estévez,49,Nueva Panamá,P438,Paracetamol,Analgésico,02/05/2025,3,172.59
C20864,Graciela Gollum Mateo,43,San Óliver de la Montaña,P344,Sitagliptina,Antidiabético,14/06/2024,4,43.32
C20865,Delia García Alfaro,61,Nueva Bahamas,P316,Pantoprazol,Antiácido,26/10/2024,1,72.71
C20866,Rolando Aurora Gamboa Alfaro,89,Vieja Armenia,P425,Paracetamol,Analgésico,01/10/2024,3,99.63
C20867,Ing. Estela Padilla,18,San Guillermo los altos,P492,Magnesio,Suplemento,23/10/2024,3,128.57
C20868,Ing. Vanesa Badillo,36,San Blanca los bajos,P199,Desloratadina,Antihistamínico,25/08/2024,5,192.59
C20869,Ing. Alma Zarate,59,San Inés los bajos,P458,Fexofenadina,Antihistamínico,02/05/2025,5,169.95
C20870,Jonás Carreón Reséndez,89,Nueva Micronesia,P487,Glibenclamida,Antidiabético,25/02/2025,5,194.46
C20871,Héctor María Luisa Farías Naranjo,46,San Yeni los bajos,P116,Sitagliptina,Antidiabético,15/08/2024,5,24.22
C20872,Gabino Ayala Alonzo,77,San Estela los altos,P165,Calcio,Suplemento,26/04/2025,5,142.11
C20873,Sandra Negrete,32,Nueva Samoa,P208,Glibenclamida,Antidiabético,08/08/2024,4,104.06
C20874,Sr(a). Rodrigo Villaseñor,47,San Débora los bajos,P151,Magnesio,Suplemento,05/09/2024,3,56.64
C20875,Ricardo Ocasio,35,Vieja Austria,P206,Cefalexina,Antibiótico,17/04/2025,3,46.36
C20876,Francisco Javier Laureano Salgado,76,Nueva Libia,P436,Paracetamol,Analgésico,21/12/2024,1,38.26
C20877,Ing. Eloisa Vela,57,Nueva Nicaragua,P188,Ranitidina,Antiácido,03/02/2025,3,43.13
C20878,Gabino Galindo Garibay,68,San Leonel los altos,P280,Ibuprofeno,Analgésico,17/12/2024,5,157.52
C20879,Gonzalo Gaitán Lozano,47,San Adriana los bajos,P483,Lansoprazol,Antiácido,20/07/2024,3,28.74
C20880,Luis Manuel Guillermo Domínguez,84,Vieja Marruecos,P427,Cefalexina,Antibiótico,10/03/2025,2,96.07
C20881,Evelio Felix Durán Carranza,27,San Iván los altos,P121,Azitromicina,Antibiótico,15/11/2024,3,150.76
C20882,Ing. Pilar Sánchez,48,Vieja Italia,P304,Ranitidina,Antiácido,30/10/2024,1,144.16
C20883,Dr. Clemente Suárez,80,San Augusto de la Montaña,P459,Fexofenadina,Antihistamínico,26/02/2025,3,163.71
C20884,Emilia Ruelas León,82,Nueva Islas Salomón,P354,Metformina,Antidiabético,27/07/2024,4,169.57
C20885,Soledad Pamela Riojas,39,Vieja Gabón,P424,Ranitidina,Antiácido,20/04/2025,4,130.58
C20886,Mtro. Alfredo Marín,39,Nueva Israel,P037,Desloratadina,Antihistamínico,06/04/2025,1,19.07
C20887,Wendolin Contreras,25,Nueva Camboya,P357,Diclofenaco,Analgésico,16/07/2024,2,177.92
C20888,Jacobo Zamora Salazar,69,San Julia de la Montaña,P046,Calcio,Suplemento,28/07/2024,1,197.72
C20889,Noemí Soto,65,San Benjamín los bajos,P260,Ranitidina,Antiácido,23/08/2024,3,115.98
C20890,Lic. Abraham Palacios,38,San Rufino los bajos,P274,Vitamina D,Suplemento,30/08/2024,3,14.89
C20891,Dr. Hugo Hurtado,80,San Nicolás de la Montaña,P467,Diclofenaco,Analgésico,24/07/2024,4,59.36
C20892,Dr. Lucas Quintana,32,Vieja San Vicente y las Granadinas,P154,Cefalexina,Antibiótico,29/03/2025,1,41.31
C20893,Sr(a). Camilo Elizondo,62,Vieja Dinamarca,P441,Glibenclamida,Antidiabético,14/01/2025,4,191.85
C20894,José Eduardo Pedraza Cepeda,76,Vieja Finlandia,P287,Diclofenaco,Analgésico,28/12/2024,2,111.12
C20895,Amelia Olivas,33,San Felipe los bajos,P255,Naproxeno,Analgésico,13/10/2024,2,65.27
C20896,Ricardo Razo,33,Vieja Tayikistán,P032,Omeprazol,Antiácido,11/09/2024,2,39.1
C20897,Lic. Clemente Nieves,33,Nueva Tuvalu,P343,Metformina,Antidiabético,10/10/2024,3,142.77
C20898,Jacobo Bruno Montenegro,76,Nueva Argelia,P082,Metformina,Antidiabético,18/01/2025,3,18.88
C20899,Nancy Helena Quezada,75,San Lourdes los altos,P282,Vitamina D,Suplemento,15/06/2024,3,84.19
C20900,María Luisa Acuña Valadez,79,Vieja Camerún,P045,Sitagliptina,Antidiabético,13/07/2024,5,184.88
C20901,Joaquín Karina Carvajal,29,Nueva Luxemburgo,P067,Pantoprazol,Antiácido,02/06/2025,5,111.49
C20902,Jaime Barbara Santiago,20,San Dolores de la Montaña,P192,Vitamina D,Suplemento,21/05/2025,2,23.51
C20903,Itzel Silvia Rodríquez,81,Vieja República Dominicana,P275,Diclofenaco,Analgésico,02/06/2025,4,188.57
C20904,Rosa Indira Barrera,68,Nueva Kenya,P212,Desloratadina,Antihistamínico,07/09/2024,5,174.32
C20905,José María Juana Rivero Moya,82,Nueva Indonesia,P209,Ibuprofeno,Analgésico,22/01/2025,4,119.92
C20906,Pamela Patricia Bermúdez Orozco,83,Nueva Libia,P464,Fexofenadina,Antihistamínico,20/12/2024,3,41.16
C20907,Ángela Guardado Sauceda,81,Vieja Croacia,P243,Cefalexina,Antibiótico,14/04/2025,2,45.54
C20908,Andrea Roybal,27,San Javier los bajos,P373,Magnesio,Suplemento,30/11/2024,3,196.76
C20909,Mtro. Óliver Valverde,86,Nueva Fiji,P206,Fexofenadina,Antihistamínico,28/07/2024,3,94.64
C20910,Asunción de Jesús,73,San Luis Miguel los altos,P031,Loratadina,Antihistamínico,10/01/2025,1,51.59
C20911,Alfonso Luz Murillo Trejo,21,San Esparta los altos,P292,Pantoprazol,Antiácido,10/03/2025,3,124.05
C20912,Mario Cazares,39,San Norma los bajos,P305,Pioglitazona,Antidiabético,27/09/2024,3,62.71
C20913,Mtro. Yolanda Cabán,73,San Flavio de la Montaña,P497,Omeprazol,Antiácido,15/03/2025,1,53.64
C20914,Sr(a). Óliver Pelayo,31,Nueva Túnez,P047,Pantoprazol,Antiácido,15/08/2024,2,87.29
C20915,Pascual Andrés Corral,52,Vieja Estonia,P408,Fexofenadina,Antihistamínico,14/08/2024,2,177.59
C20916,Alfonso Sauceda Delgado,74,Nueva Reino Unido de Gran Bretaña e Irlanda del Norte,P177,Ranitidina,Antiácido,28/04/2025,4,29.92
C20917,Jacinto Estela Orosco Rosado,40,Vieja Suiza,P347,Vitamina C,Suplemento,15/10/2024,5,81.19
C20918,Lic. Gonzalo Campos,80,San Úrsula los bajos,P119,Sitagliptina,Antidiabético,03/06/2025,5,47.3
C20919,Salma Héctor Lemus Ocasio,75,Vieja Djibouti,P339,Pioglitazona,Antidiabético,10/05/2025,2,155.03
C20920,Lic. Flavio Varela,75,Vieja Dominicana,P030,Naproxeno,Analgésico,06/09/2024,1,24.27
C20921,Mario Cristina Botello,40,Vieja Marruecos,P066,Ciprofloxacino,Antibiótico,30/11/2024,1,155.7
C20922,Jerónimo Mónica Manzanares Guardado,65,San Gilberto de la Montaña,P024,Fexofenadina,Antihistamínico,18/11/2024,1,189.28
C20923,Manuel Suárez,87,San Homero de la Montaña,P217,Glibenclamida,Antidiabético,08/07/2024,3,147.67
C20924,Elias René Granado,62,Nueva Armenia,P124,Ranitidina,Antiácido,04/03/2025,4,18.39
C20925,Juana Chacón,66,San Homero los altos,P087,Loratadina,Antihistamínico,09/11/2024,1,92.45
C20926,Laura Israel Cabrera Carmona,37,Nueva Afganistán,P366,Magnesio,Suplemento,19/11/2024,4,62.22
C20927,Nadia Sessa Zamora Granados,36,Vieja Yemen,P454,Amoxicilina,Antibiótico,03/05/2025,3,167.44
C20928,Isabela Minerva Gallardo Lugo,57,San Gabino los altos,P233,Magnesio,Suplemento,27/04/2025,5,78.89
C20929,Ing. Emiliano Esparza,63,San Andrea de la Montaña,P325,Ranitidina,Antiácido,21/09/2024,5,174.3
C20930,María Eugenia Marcos Alonso,86,San Florencia de la Montaña,P140,Pioglitazona,Antidiabético,31/03/2025,3,49.62
C20931,Luis Eva Puente,74,Vieja Vanuatu,P467,Metformina,Antidiabético,05/06/2025,2,11.84
C20932,Manuel Casas,47,Vieja Bosnia y Herzegovina,P278,Pantoprazol,Antiácido,23/01/2025,3,17.11
C20933,María Cristina Carrillo Guzmán,67,San Ruby los altos,P240,Pioglitazona,Antidiabético,28/06/2024,4,195.9
C20934,Mariana Ariadna Berríos Valles,29,Vieja Bolivia,P322,Vitamina D,Suplemento,13/04/2025,2,74.62
C20935,Marcos Alejandra Holguín Prado,53,Vieja Saint Kitts y Nevis,P347,Ibuprofeno,Analgésico,25/06/2024,5,167.44
C20936,Mariano Óscar Briones,79,Nueva Argentina,P434,Desloratadina,Antihistamínico,13/04/2025,5,124.14
C20937,Isaac Valdez Montoya,60,Nueva Luxemburgo,P233,Paracetamol,Analgésico,27/06/2024,5,140.81
C20938,Estela Rico Tello,66,San Joaquín los altos,P485,Vitamina D,Suplemento,09/03/2025,3,114.18
C20939,Fidel Amanda Segovia Olivares,46,San Iván los bajos,P495,Pantoprazol,Antiácido,11/08/2024,2,87.52
C20940,Abigail Maestas,59,San Lucía los bajos,P462,Loratadina,Antihistamínico,12/06/2024,3,11.16
C20941,Lic. Evelio Sevilla,71,Vieja Islas Marshall,P041,Metformina,Antidiabético,22/08/2024,4,51.58
C20942,Dr. Martín Santillán,39,Nueva Kuwait,P038,Calcio,Suplemento,19/07/2024,2,151.46
C20943,Mtro. Darío Martínez,39,Nueva Côte d'Ivoire,P072,Naproxeno,Analgésico,31/08/2024,5,74.48
C20944,Tania Pabón,63,San Eric de la Montaña,P262,Calcio,Suplemento,23/05/2025,1,55.31
C20945,María José Citlali Escamilla,27,Nueva Filipinas,P178,Loratadina,Antihistamínico,19/05/2025,3,21.03
C20946,Claudia Leonardo Cano Merino,39,San Eugenio de la Montaña,P108,Glibenclamida,Antidiabético,06/09/2024,2,182.18
C20947,Olga Jaime,73,Nueva República Democrática del Congo,P095,Fexofenadina,Antihistamínico,04/12/2024,1,86.9
C20948,Dr. Ángela Arenas,78,Nueva Bolivia,P205,Paracetamol,Analgésico,19/11/2024,3,163.03
C20949,Jorge Maya Laureano,41,Nueva Madagascar,P335,Vitamina C,Suplemento,03/03/2025,4,63.26
C20950,Luz Rivera Alonso,87,Vieja Burundi,P011,Lansoprazol,Antiácido,30/04/2025,4,25.18
C20951,Elias Elsa Tórrez Castellanos,37,Vieja Tonga,P035,Pioglitazona,Antidiabético,20/08/2024,1,128.13
C20952,Beatriz Aguirre Olmos,50,San Concepción los bajos,P131,Azitromicina,Antibiótico,29/10/2024,4,28.62
C20953,Mtro. Mariano Quesada,55,Vieja Vanuatu,P377,Amoxicilina,Antibiótico,25/11/2024,4,32.05
C20954,Daniela Patricio Pineda Cisneros,51,Vieja Camboya,P044,Vitamina D,Suplemento,10/08/2024,3,137.95
C20955,Virginia Benjamín Cortés Jaimes,67,San Hernán de la Montaña,P445,Calcio,Suplemento,19/05/2025,3,178.2
C20956,Trinidad Lorenzo Lomeli,60,San Liliana los bajos,P281,Calcio,Suplemento,28/01/2025,1,98.13
C20957,Patricio Luis Escalante Martínez,80,Vieja Rwanda,P122,Sitagliptina,Antidiabético,11/11/2024,1,72.32
C20958,Sr(a). Indira Mascareñas,47,San Mercedes de la Montaña,P185,Glibenclamida,Antidiabético,11/01/2025,3,169.89
C20959,Benito Báez Rincón,64,Vieja Bélgica,P088,Cetirizina,Antihistamínico,06/07/2024,1,193.31
C20960,Sr(a). Tania Baeza,57,Nueva Noruega,P119,Sitagliptina,Antidiabético,16/08/2024,3,37.52
C20961,Juan Valencia,29,San Alta  Gracia los altos,P324,Ciprofloxacino,Antibiótico,14/12/2024,1,38.02
